trust_vs_disgust,surprise_vs_antecip,tweet_id,joy_vs_sadness,key,created_date,annotator_id,anger_vs_fear
neutral,neutral,455757277522575360,neutral,5230748160229376,2017-01-23T01:28:38,597,ANG
neutral,SUR,452100882658635776,neutral,5230772185202688,2017-01-23T19:43:37,5524,neutral
DIS,ANT,450784290033659904,SAD,5231229465001984,2017-01-20T14:22:11,7649,ANG
neutral,ANT,448116395377958912,SAD,5231301942575104,2017-01-20T13:41:33,9410,neutral
DIS,ANT,448437735054139393,neutral,5231489578958848,2017-01-20T13:42:55,8624,ANG
TRU,ANT,443753956582629376,JOY,5231597557121024,2017-01-20T13:32:50,8353,neutral
DIS,neutral,471364509345775616,SAD,5231622588727296,2017-01-24T01:25:48,6093,FEA
neutral,neutral,461045500251496448,neutral,5232007927824384,2017-01-25T13:13:58,9929,neutral
DIS,neutral,441229081250906113,SAD,5232233145171968,2017-01-01T19:08:27,8309,ANG
neutral,SUR,448068761447575552,neutral,5232296764375040,2017-01-01T19:14:10,8309,neutral
neutral,SUR,455822808833331202,JOY,5232497554096128,2017-01-21T14:51:19,5210,neutral
dontknow,dontknow,458520097184047105,dontknow,5233102070743040,2017-01-23T15:55:07,5833,dontknow
neutral,SUR,444556272365756416,neutral,5233239509696512,2017-01-20T15:14:28,1648,neutral
neutral,ANT,444491391792865280,neutral,5233323462885376,2016-06-17T05:09:46,2,neutral
DIS,neutral,451081436670742528,SAD,5233423387983872,2017-01-22T05:27:23,2406,ANG
TRU,SUR,442796259636940800,neutral,5233750342369280,2017-01-29T16:44:56,7649,FEA
dontknow,dontknow,441288309286141952,dontknow,5233891069657088,2017-01-23T23:52:46,6503,dontknow
neutral,dontknow,456520634059595776,neutral,5233926436028416,2017-01-23T14:21:29,7361,FEA
neutral,neutral,451412337673912320,neutral,5234059043143680,2017-01-20T16:07:14,6459,neutral
TRU,neutral,450620193690374144,SAD,5234183597195264,2017-01-20T13:02:56,3136,FEA
neutral,ANT,452474138251522048,neutral,5234407740801024,2017-01-22T15:02:33,4160,neutral
neutral,neutral,443172968357978113,neutral,5234541757202432,2016-09-23T02:02:37,2,neutral
TRU,dontknow,448448484136742912,JOY,5234824889499648,2017-01-20T16:53:01,3318,dontknow
TRU,ANT,444168975417884674,JOY,5234840995627008,2017-01-20T17:08:26,7649,FEA
neutral,neutral,449571990345887744,neutral,5235107484925952,2016-06-17T05:16:58,2,neutral
TRU,SUR,446377336146251776,JOY,5235108894212096,2017-01-23T12:52:14,2105,neutral
dontknow,dontknow,446009433001586688,dontknow,5235555570810880,2017-01-20T14:25:42,1625,dontknow
TRU,neutral,446350618240630784,JOY,5236020635238400,2017-01-22T18:33:50,6503,neutral
dontknow,dontknow,471255015487991809,dontknow,5236158812389376,2017-01-23T23:52:10,6503,dontknow
neutral,neutral,458997327605534720,SAD,5236231222853632,2017-01-24T01:34:13,6093,FEA
TRU,SUR,446739223895638017,JOY,5236297526411264,2017-01-20T12:53:43,4511,neutral
DIS,SUR,443009078449565697,SAD,5236574820237312,2017-01-21T12:49:05,4878,FEA
neutral,ANT,443109051715817472,neutral,5236895600607232,2017-01-20T13:46:58,1382,neutral
neutral,neutral,449178082566754304,neutral,5237001632612352,2017-01-20T13:52:11,3405,neutral
neutral,SUR,453550956282904576,neutral,5237067399299072,2017-01-23T19:48:47,5524,neutral
DIS,SUR,443729298588176384,dontknow,5237249734082560,2016-12-28T10:58:42,8630,dontknow
TRU,SUR,453904492892020737,JOY,5237417976004608,2017-01-21T17:40:32,7649,neutral
TRU,ANT,461507899479846914,neutral,5237821434494976,2017-01-20T15:19:08,5257,neutral
TRU,neutral,451103473405538304,neutral,5237899012341760,2017-01-24T12:12:03,6111,neutral
TRU,ANT,453233830112268288,neutral,5238175500861440,2017-01-27T00:16:55,7649,neutral
DIS,neutral,447000792143527936,SAD,5238357835644928,2017-01-21T11:49:20,3506,FEA
TRU,SUR,463382369161195521,JOY,5238430246109184,2017-01-20T16:45:13,7649,FEA
DIS,ANT,453531829300383744,neutral,5238432125157376,2017-02-02T21:45:04,8484,ANG
DIS,SUR,456121558898343936,SAD,5238805787312128,2017-01-24T17:34:13,187,FEA
DIS,SUR,455817723764031488,neutral,5239081336307712,2017-02-05T00:17:42,7649,neutral
neutral,neutral,459498698196922368,JOY,5239264543506432,2017-01-22T16:06:29,1047,neutral
TRU,ANT,453198293934559232,neutral,5239266422554624,2017-01-20T14:36:41,9179,neutral
dontknow,dontknow,460950788429594624,dontknow,5239269643780096,2017-01-24T14:34:36,6503,dontknow
neutral,neutral,448871654211747840,JOY,5239425671888896,2016-09-22T22:31:02,2,neutral
neutral,neutral,466602390146539520,neutral,5239887850635264,2017-01-20T13:41:18,9410,neutral
neutral,neutral,449191645184282624,neutral,5239952208035840,2016-06-17T05:16:50,2,neutral
DIS,SUR,468733790504767488,neutral,5239953617321984,2017-01-23T17:24:52,7731,neutral
neutral,neutral,446358680796413953,neutral,5240098035597312,2017-01-21T18:39:48,6503,neutral
TRU,ANT,456840999021449216,JOY,5240147025068032,2017-01-25T15:22:45,3081,neutral
DIS,neutral,456406443244023809,SAD,5240285671981056,2017-01-21T18:56:13,8629,ANG
TRU,SUR,458038974565867520,neutral,5240393650143232,2017-01-21T15:30:26,7649,neutral
neutral,ANT,463771133461155840,neutral,5240450759786496,2017-01-25T12:22:03,9276,ANG
dontknow,SUR,443088619520397312,dontknow,5240606452350976,2017-01-20T14:04:08,1794,dontknow
neutral,neutral,454308615642689537,neutral,5240731140620288,2017-01-27T04:37:43,2923,neutral
neutral,ANT,448837995089903616,neutral,5241292237832192,2016-06-17T05:12:38,2,neutral
neutral,SUR,470970886087258112,neutral,5241893063491584,2017-01-20T16:32:10,9814,neutral
dontknow,dontknow,463775892947611648,dontknow,5241898163765248,2017-01-24T16:47:13,6503,dontknow
neutral,neutral,446978675763073024,neutral,5242035602718720,2017-01-22T18:23:05,6503,neutral
TRU,SUR,453249027585236992,neutral,5242221360054272,2017-01-23T15:31:22,3793,neutral
neutral,neutral,469879145913409536,neutral,5242274845818880,2017-01-20T16:01:01,2735,neutral
TRU,neutral,445981947366744065,JOY,5242310212190208,2017-01-20T14:24:24,5586,neutral
TRU,ANT,458699556809482240,neutral,5242722529050624,2017-01-21T17:39:02,7649,neutral
neutral,neutral,449173739771809792,neutral,5242860236439552,2017-01-23T12:57:13,6858,neutral
DIS,SUR,456148229235560448,SAD,5242890301210624,2017-01-29T16:52:12,7649,ANG
TRU,ANT,449327281002270721,JOY,5243203833823232,2017-01-20T14:50:35,7649,neutral
neutral,ANT,445925390524358656,neutral,5243276311396352,2017-01-20T13:24:09,8844,neutral
dontknow,dontknow,460829371130200064,dontknow,5243302349635584,2017-01-25T15:16:25,3081,dontknow
DIS,neutral,453892250230353920,neutral,5243692185026560,2017-01-22T18:48:35,2049,neutral
TRU,ANT,453151478317088768,neutral,5243815329792000,2017-02-01T16:25:17,9796,neutral
dontknow,dontknow,443542673316917248,neutral,5243826134319104,2016-06-20T01:46:09,2,neutral
DIS,SUR,459744082731237376,SAD,5243904987234304,2017-01-21T15:44:33,7649,ANG
DIS,ANT,443546875632029696,neutral,5243966324736000,2017-01-20T14:21:11,9596,neutral
TRU,ANT,450613348250697728,neutral,5244563459407872,2017-01-26T23:55:37,7649,neutral
neutral,neutral,445902119414267904,SAD,5244772570628096,2017-01-27T04:37:54,2923,FEA
TRU,neutral,456459699874185216,JOY,5244816728260608,2017-01-20T15:10:54,9576,neutral
DIS,neutral,447332744142798850,SAD,5244954905411584,2017-01-22T18:33:11,6503,neutral
TRU,ANT,449649666217746432,JOY,5245027315875840,2017-01-22T05:12:27,2406,neutral
neutral,ANT,453521129505030144,SAD,5245399635853312,2017-01-20T14:43:45,7649,FEA
neutral,SUR,446769021795315712,SAD,5245642100178944,2017-01-24T16:56:13,7649,FEA
neutral,neutral,469932587813969920,neutral,5245861613273088,2017-01-23T12:54:58,6858,neutral
neutral,neutral,464375466359394305,neutral,5245863492321280,2017-01-22T00:22:36,9091,neutral
TRU,neutral,472335234953117697,neutral,5246083072524288,2017-01-29T21:08:31,5367,neutral
neutral,ANT,446330119716892672,neutral,5246296210276352,2017-01-20T13:57:49,8935,neutral
neutral,dontknow,461553439965974528,neutral,5246484920401920,2017-01-20T16:44:20,1794,neutral
dontknow,dontknow,451528920463339520,dontknow,5246550687088640,2017-01-24T15:17:59,6503,dontknow
DIS,neutral,454233943685210112,neutral,5246695105363968,2017-01-23T00:28:47,597,neutral
DIS,SUR,468838449030893568,SAD,5246744094834688,2017-01-26T20:16:31,7649,FEA
neutral,SUR,441562070497390592,SAD,5246775233347584,2017-01-25T16:25:05,6353,neutral
neutral,neutral,459328682411429888,neutral,5246944481902592,2017-01-30T16:55:22,3086,neutral
dontknow,dontknow,456148682857914368,dontknow,5247085209190400,2017-01-24T14:20:57,6503,dontknow
DIS,neutral,453225465537634306,neutral,5247601880334336,2017-01-23T14:23:35,1195,ANG
TRU,neutral,459147328612753408,neutral,5248019029032960,2017-01-22T18:28:49,6503,neutral
neutral,neutral,449210917767901184,JOY,5248035135160320,2017-01-22T12:56:14,2937,neutral
neutral,neutral,455355766166528001,neutral,5248364371247104,2017-01-23T11:53:23,4071,neutral
dontknow,dontknow,453672654990348288,dontknow,5248749710344192,2017-01-21T18:52:26,7649,dontknow
dontknow,SUR,446996104539033601,dontknow,5248821651046400,2017-01-20T13:46:14,6501,dontknow
DIS,neutral,466826770734252032,SAD,5249214774771712,2017-01-23T14:34:42,4866,ANG
neutral,neutral,445913736646492160,neutral,5249352951922688,2017-01-24T15:58:53,8432,neutral
TRU,ANT,455777441169285121,SAD,5249425362386944,2017-01-24T18:51:46,6503,neutral
TRU,neutral,449194373918765056,neutral,5249442877800448,2016-06-17T05:16:51,2,neutral
DIS,neutral,456408236615143424,neutral,5249727889145856,2017-01-26T14:24:10,5910,neutral
neutral,neutral,453976824813727745,neutral,5249768959770624,2017-01-22T18:41:27,7624,neutral
neutral,neutral,453916996259049472,neutral,5249797682364416,2017-01-23T13:03:07,970,neutral
neutral,neutral,469215006090096640,neutral,5249926531383296,2017-01-27T10:02:08,3944,ANG
TRU,ANT,443754762396508160,JOY,5249967602008064,2017-01-20T13:08:05,5359,neutral
DIS,SUR,466927362882686977,neutral,5250089740140544,2017-01-20T16:36:34,7649,neutral
neutral,neutral,454753167272869888,neutral,5250195772145664,2017-01-20T17:04:51,5257,neutral
dontknow,dontknow,459023285372866560,dontknow,5250261538832384,2017-01-24T16:25:39,6503,dontknow
TRU,neutral,447011436158787584,JOY,5250359920427008,2017-02-01T00:15:30,7649,neutral
DIS,dontknow,448471745830588416,dontknow,5250749554491392,2017-01-20T13:05:18,5436,ANG
DIS,neutral,444167405984833537,SAD,5250831695740928,2017-01-20T14:30:01,3497,ANG
neutral,neutral,446305173074616320,neutral,5251032686788608,2016-06-17T05:09:09,2,neutral
TRU,ANT,456844261141774336,JOY,5251408831971328,2017-01-25T17:43:45,5136,neutral
neutral,neutral,443462759796453376,neutral,5251483255701504,2017-01-23T13:05:14,970,neutral
dontknow,dontknow,447164660005863424,dontknow,5251656329461760,2017-01-24T13:58:47,6503,dontknow
TRU,SUR,453208679303897089,neutral,5252135352532992,2017-01-29T02:45:47,7649,neutral
TRU,ANT,465354674493988864,neutral,5252239169945600,2017-01-20T15:32:29,7545,FEA
DIS,neutral,443024517963972609,SAD,5252417075544064,2017-01-20T15:40:01,7545,ANG
DIS,SUR,456061922799271936,SAD,5252433181671424,2017-01-20T15:59:32,5892,FEA
TRU,ANT,453874653862563841,neutral,5252463783313408,2017-01-21T17:27:17,3506,neutral
TRU,neutral,469903994593501184,JOY,5252488278048768,2017-01-24T01:36:49,6093,neutral
neutral,ANT,445922438598369280,neutral,5253085010067456,2016-06-20T01:46:28,2,neutral
dontknow,dontknow,449565217794834432,neutral,5253147756855296,2017-01-20T13:42:37,9410,dontknow
neutral,neutral,446986109680373760,neutral,5253395589890048,2016-09-23T01:19:48,2,neutral
TRU,SUR,469865109679259649,neutral,5253607855226880,2017-01-30T19:51:47,7649,FEA
neutral,SUR,469942540863815680,neutral,5253750998433792,2017-01-23T14:35:08,4866,neutral
neutral,SUR,466765925770072066,neutral,5253823408898048,2017-01-23T19:44:30,5524,neutral
TRU,neutral,447101519113244673,JOY,5254167006281728,2017-01-20T16:12:41,2735,neutral
dontknow,dontknow,454348222849613824,dontknow,5254657706295296,2017-01-24T15:30:11,6503,dontknow
neutral,neutral,455712621023723520,neutral,5254659585343488,2017-01-23T12:14:07,3847,neutral
neutral,neutral,464483177009283074,neutral,5255010162049024,2017-01-20T16:36:17,6862,neutral
neutral,ANT,443029061850632192,neutral,5255281013424128,2017-01-22T19:16:25,1794,neutral
neutral,neutral,441961599499501568,neutral,5255354094977024,2016-09-23T01:57:46,2,neutral
dontknow,ANT,443409354381750273,neutral,5255415499587584,2017-01-20T14:25:49,1794,neutral
TRU,SUR,450990370739191808,JOY,5255571326369792,2017-01-27T02:05:45,7649,neutral
TRU,neutral,470905734449074176,JOY,5255950021689344,2017-01-20T16:05:53,5892,neutral
DIS,ANT,461204808326995968,SAD,5256022432153600,2017-01-20T15:09:56,4546,ANG
neutral,ANT,448501958140493824,neutral,5256287914819584,2017-01-31T00:40:56,6406,FEA
TRU,neutral,442032831544696832,neutral,5256335763439616,2016-06-17T05:07:49,2,neutral
dontknow,dontknow,460832924657790976,dontknow,5256397973356544,2017-01-24T13:57:47,6503,dontknow
neutral,neutral,459306891961970688,neutral,5256637216456704,2017-01-23T15:57:31,5833,neutral
neutral,neutral,461489131474792449,neutral,5256831228182528,2017-01-24T00:48:09,6503,neutral
neutral,neutral,441557761286209537,neutral,5256858608599040,2017-01-20T14:08:11,2798,neutral
TRU,ANT,449523858983620609,neutral,5256897397522432,2017-02-05T00:07:47,7649,neutral
neutral,neutral,444445236816015360,neutral,5257026179432448,2016-06-17T05:13:56,2,neutral
TRU,neutral,460886268013187072,neutral,5257115232894976,2017-01-25T15:07:37,8197,neutral
neutral,neutral,460857889209745410,neutral,5257136439296000,2017-01-24T00:52:04,6503,neutral
dontknow,dontknow,453167412829896704,dontknow,5257160464269312,2017-01-24T16:41:26,6503,dontknow
neutral,neutral,449538358717714432,SAD,5257544394080256,2016-06-17T05:08:39,2,neutral
dontknow,dontknow,452047474677780480,dontknow,5257617744068608,2017-01-21T16:00:33,3497,dontknow
TRU,SUR,442886390515507200,neutral,5257690221641728,2017-01-20T17:06:21,7649,FEA
TRU,SUR,454671217912709121,neutral,5257726191992832,2017-01-31T22:32:11,5367,neutral
dontknow,neutral,459740296251596800,neutral,5257877858025472,2017-01-20T16:14:55,7426,neutral
DIS,SUR,444568934776578050,SAD,5257985836187648,2017-01-20T15:53:39,2735,FEA
DIS,SUR,447398716530757632,neutral,5258388422262784,2016-12-30T03:31:18,1466,FEA
DIS,SUR,441894269650235392,SAD,5258565052792832,2017-01-24T01:02:35,6503,FEA
dontknow,dontknow,449180086818705408,dontknow,5258593775386624,2017-01-24T18:47:11,6503,dontknow
DIS,neutral,448470560268636160,SAD,5258885833162752,2017-01-22T18:37:08,6503,neutral
neutral,SUR,443138797375848448,SAD,5259036693889024,2017-01-25T13:28:14,5566,neutral
neutral,ANT,453583096823443456,neutral,5259485249536000,2017-01-20T15:22:57,1632,dontknow
neutral,neutral,458773839997325313,neutral,5259490349809664,2017-01-24T11:01:17,4341,FEA
TRU,neutral,449217112440324096,neutral,5259767643635712,2017-01-31T00:18:45,9215,neutral
neutral,neutral,451448549956677633,neutral,5259811667050496,2017-01-23T19:09:02,4341,neutral
DIS,neutral,453583510109171713,neutral,5259867031863296,2017-01-20T14:48:25,1794,ANG
TRU,ANT,462280740047454209,JOY,5260314715095040,2017-01-22T05:39:21,2406,neutral
neutral,SUR,442007811573420032,SAD,5260447322210304,2017-01-20T13:55:20,2798,neutral
neutral,ANT,448872808349966336,neutral,5260449201258496,2017-01-20T12:57:44,6559,neutral
DIS,neutral,453893219882123264,neutral,5260452422483968,2017-01-24T01:12:04,6093,ANG
TRU,SUR,469213585533845506,JOY,5260796019867648,2017-01-21T13:07:11,6712,dontknow
TRU,SUR,447034684107948032,JOY,5261035262967808,2017-01-20T13:39:29,2249,neutral
DIS,neutral,445644072376885248,neutral,5261176392908800,2017-01-23T14:32:54,6549,neutral
neutral,SUR,446999222895013888,neutral,5261213168566272,2017-01-20T13:57:02,4925,neutral
DIS,ANT,448420348631846912,SAD,5261229274693632,2017-01-20T14:10:25,7927,ANG
neutral,neutral,463386045631840257,neutral,5261259876335616,2017-01-20T15:01:38,3618,neutral
neutral,ANT,464096961390714880,neutral,5261284371070976,2017-01-23T11:06:53,7523,neutral
TRU,neutral,471719253461045248,neutral,5261497173278720,2017-01-22T03:48:31,638,neutral
neutral,neutral,457104410590842880,neutral,5261558510780416,2017-01-20T16:36:41,6862,neutral
TRU,SUR,449180716912619520,neutral,5261822517051392,2017-01-30T01:05:28,7649,neutral
neutral,neutral,448784722995720192,neutral,5261998342275072,2017-01-20T13:15:48,9196,neutral
neutral,ANT,450613437463142400,neutral,5262005388705792,2016-09-23T02:06:09,2,neutral
neutral,neutral,446270093685948416,neutral,5262174234607616,2016-06-17T05:15:16,2,neutral
dontknow,dontknow,446260822919376897,dontknow,5262408914305024,2017-01-21T14:22:58,5174,dontknow
neutral,neutral,461176284090220545,neutral,5262574673199104,2016-11-12T18:46:25,2,neutral
neutral,ANT,455754133510045696,neutral,5262963099303936,2017-01-20T14:02:53,3989,neutral
neutral,neutral,453597210249560065,neutral,5262991821897728,2017-01-20T16:26:43,3714,neutral
neutral,neutral,446740477451448320,JOY,5263036180856832,2016-09-23T01:42:06,2,neutral
TRU,ANT,447490511918469120,neutral,5263051951439872,2017-01-30T20:11:13,2891,neutral
neutral,neutral,456100790814253056,JOY,5263455678365696,2017-01-22T18:44:20,7624,neutral
TRU,ANT,453897681635934208,neutral,5263580366635008,2017-01-29T15:59:37,7649,neutral
TRU,SUR,461190319716204544,JOY,5263712302661632,2017-01-27T13:29:47,8877,neutral
dontknow,SUR,458981508817371138,dontknow,5263806255071232,2017-01-20T14:33:56,6506,FEA
neutral,SUR,472032216202362880,neutral,5263888396320768,2017-01-20T15:47:30,3063,neutral
DIS,SUR,454673214573387776,SAD,5263970000699392,2017-02-01T10:56:43,6503,FEA
neutral,neutral,459070033462050816,neutral,5264287291408384,2017-01-23T12:57:53,6858,ANG
DIS,ANT,457735688990228481,neutral,5264563779928064,2017-01-25T17:19:36,1224,ANG
neutral,ANT,446299810489184256,neutral,5264746114711552,2017-01-20T14:10:54,9810,neutral
TRU,SUR,441636217332178944,JOY,5264818525175808,2017-01-20T13:43:17,2798,neutral
neutral,neutral,461469597271867392,neutral,5264828725723136,2017-02-04T14:05:44,5367,neutral
DIS,SUR,449147561303998464,SAD,5264848589946880,2017-01-01T19:11:25,8309,FEA
TRU,dontknow,471779423042412544,JOY,5265627321204736,2017-01-23T02:26:09,7900,dontknow
dontknow,dontknow,448890143391625217,dontknow,5265628663382016,2016-12-28T01:41:06,3840,dontknow
DIS,neutral,444219554114195457,SAD,5265657922846720,2017-01-23T21:45:15,6792,neutral
DIS,ANT,446616383280144386,neutral,5265713220550656,2017-01-20T12:41:11,7568,FEA
neutral,ANT,450641668216479745,neutral,5265885086351360,2016-06-17T05:15:06,2,neutral
